-2.5214e-02,0.016
-2.5212e-02,0.024
-2.5210e-02,0.02
-2.5208e-02,0.008
-2.5206e-02,0.024
-2.5204e-02,0.032
-2.5202e-02,0.032
-2.5200e-02,0.012
-2.5198e-02,0.012
-2.5196e-02,0.02
-2.5194e-02,0.024
-2.5192e-02,0.032
-2.5190e-02,0.028
-2.5188e-02,0.028
-2.5186e-02,0.028
-2.5184e-02,0.02
-2.5182e-02,0.012
-2.5180e-02,0.02
-2.5178e-02,0.024
-2.5176e-02,0.024
-2.5174e-02,0.028
-2.5172e-02,0.02
-2.5170e-02,0.028
-2.5168e-02,0.02
-2.5166e-02,0.016
-2.5164e-02,0.02
-2.5162e-02,0.02
-2.5160e-02,0.016
-2.5158e-02,0.032
-2.5156e-02,0.024
-2.5154e-02,0.016
-2.5152e-02,0.016
-2.5150e-02,0.012
-2.5148e-02,0.016
-2.5146e-02,0.036
-2.5144e-02,0.028
-2.5142e-02,0.02
-2.5140e-02,0.02
-2.5138e-02,0.036
-2.5136e-02,0.02
-2.5134e-02,0.02
-2.5132e-02,0.024
-2.5130e-02,0.028
-2.5128e-02,0.032
-2.5126e-02,0.024
-2.5124e-02,0.016
-2.5122e-02,0.02
-2.5120e-02,0.016
-2.5118e-02,0.024
-2.5116e-02,0.024
-2.5114e-02,0.024
-2.5112e-02,0.028
-2.5110e-02,0.028
-2.5108e-02,0.028
-2.5106e-02,0.016
-2.5104e-02,0.032
-2.5102e-02,0.032
-2.5100e-02,0.04
-2.5098e-02,0.028
-2.5096e-02,0.036
-2.5094e-02,0.012
-2.5092e-02,0.016
-2.5090e-02,0.02
-2.5088e-02,0.024
-2.5086e-02,0.024
-2.5084e-02,0.028
-2.5082e-02,0.024
-2.5080e-02,0.024
-2.5078e-02,0.02
-2.5076e-02,0.024
-2.5074e-02,0.02
-2.5072e-02,0.04
-2.5070e-02,0.036
-2.5068e-02,0.024
-2.5066e-02,0.028
-2.5064e-02,0.016
-2.5062e-02,0.016
-2.5060e-02,0.02
-2.5058e-02,0.024
-2.5056e-02,0.02
-2.5054e-02,0.024
-2.5052e-02,0.024
-2.5050e-02,0.02
-2.5048e-02,0.02
-2.5046e-02,0.016
-2.5044e-02,0.016
-2.5042e-02,0.024
-2.5040e-02,0.024
-2.5038e-02,0.016
-2.5036e-02,0.016
-2.5034e-02,0.016
-2.5032e-02,0.016
-2.5030e-02,0.028
-2.5028e-02,0.032
-2.5026e-02,0.016
-2.5024e-02,0.028
-2.5022e-02,0.024
-2.5020e-02,0.028
-2.5018e-02,0.028
-2.5016e-02,0.024
-2.5014e-02,0.028
-2.5012e-02,0.02
-2.5010e-02,0.012
-2.5008e-02,0.032
-2.5006e-02,0.024
-2.5004e-02,0.028
-2.5002e-02,0.012
-2.5000e-02,0.032
-2.4998e-02,0.016
-2.4996e-02,0.024
-2.4994e-02,0.02
-2.4992e-02,0.024
-2.4990e-02,0.024
-2.4988e-02,0.032
-2.4986e-02,0.028
-2.4984e-02,0.016
-2.4982e-02,0.02
-2.4980e-02,0.02
-2.4978e-02,0.02
-2.4976e-02,0.028
-2.4974e-02,0.028
-2.4972e-02,0.028
-2.4970e-02,0.024
-2.4968e-02,0.032
-2.4966e-02,0.024
-2.4964e-02,0.028
-2.4962e-02,0.024
-2.4960e-02,0.032
-2.4958e-02,0.028
-2.4956e-02,0.032
-2.4954e-02,0.036
-2.4952e-02,0.032
-2.4950e-02,0.028
-2.4948e-02,0.028
-2.4946e-02,0.024
-2.4944e-02,0.016
-2.4942e-02,0.02
-2.4940e-02,0.024
-2.4938e-02,0.02
-2.4936e-02,0.028
-2.4934e-02,0.02
-2.4932e-02,0.024
-2.4930e-02,0.024
-2.4928e-02,0.02
-2.4926e-02,0.024
-2.4924e-02,0.016
-2.4922e-02,0.012
-2.4920e-02,0.016
-2.4918e-02,0.028
-2.4916e-02,0.016
-2.4914e-02,0.02
-2.4912e-02,0.024
-2.4910e-02,0.02
-2.4908e-02,0.036
-2.4906e-02,0.032
-2.4904e-02,0.016
-2.4902e-02,0.024
-2.4900e-02,0.024
-2.4898e-02,0.028
-2.4896e-02,0.016
-2.4894e-02,0.02
-2.4892e-02,0.024
-2.4890e-02,0.028
-2.4888e-02,0.028
-2.4886e-02,0.024
-2.4884e-02,0.024
-2.4882e-02,0.02
-2.4880e-02,0.024
-2.4878e-02,0.032
-2.4876e-02,0.028
-2.4874e-02,0.028
-2.4872e-02,0.016
-2.4870e-02,0.024
-2.4868e-02,0.032
-2.4866e-02,0.028
-2.4864e-02,0.016
-2.4862e-02,0.028
-2.4860e-02,0.028
-2.4858e-02,0.012
-2.4856e-02,0.032
-2.4854e-02,0.024
-2.4852e-02,0.02
-2.4850e-02,0.024
-2.4848e-02,0.024
-2.4846e-02,0.012
-2.4844e-02,0.032
-2.4842e-02,0.016
-2.4840e-02,0.028
-2.4838e-02,0.032
-2.4836e-02,0.016
-2.4834e-02,0.028
-2.4832e-02,0.02
-2.4830e-02,0.016
-2.4828e-02,0.02
-2.4826e-02,0.012
-2.4824e-02,0.016
-2.4822e-02,0.02
-2.4820e-02,0.036
-2.4818e-02,0.028
-2.4816e-02,0.02
-2.4814e-02,0.02
-2.4812e-02,0.02
-2.4810e-02,0.028
-2.4808e-02,0.024
-2.4806e-02,0.032
-2.4804e-02,0.028
-2.4802e-02,0.024
-2.4800e-02,0.02
-2.4798e-02,0.024
-2.4796e-02,0.028
-2.4794e-02,0.004
-2.4792e-02,0.016
-2.4790e-02,0.02
-2.4788e-02,0.024
-2.4786e-02,0.02
-2.4784e-02,0.028
-2.4782e-02,0.024
-2.4780e-02,0.024
-2.4778e-02,0.024
-2.4776e-02,0.02
-2.4774e-02,0.028
-2.4772e-02,0.02
-2.4770e-02,0.024
-2.4768e-02,0.024
-2.4766e-02,0.02
-2.4764e-02,0.032
-2.4762e-02,0.012
-2.4760e-02,0.024
-2.4758e-02,0.02
-2.4756e-02,0.02
-2.4754e-02,0.02
-2.4752e-02,0.032
-2.4750e-02,0.012
-2.4748e-02,0.024
-2.4746e-02,0.024
-2.4744e-02,0.032
-2.4742e-02,0.028
-2.4740e-02,0.016
-2.4738e-02,0.024
-2.4736e-02,0.036
-2.4734e-02,0.024
-2.4732e-02,0.028
-2.4730e-02,0.032
-2.4728e-02,0.028
-2.4726e-02,0.024
-2.4724e-02,0.024
-2.4722e-02,0.016
-2.4720e-02,0.024
-2.4718e-02,0.028
-2.4716e-02,0.02
-2.4714e-02,0.02
-2.4712e-02,0.024
-2.4710e-02,0.024
-2.4708e-02,0.028
-2.4706e-02,0.024
-2.4704e-02,0.02
-2.4702e-02,0.028
-2.4700e-02,0.02
-2.4698e-02,0.024
-2.4696e-02,0.012
-2.4694e-02,0.028
-2.4692e-02,0.032
-2.4690e-02,0.02
-2.4688e-02,0.028
-2.4686e-02,0.028
-2.4684e-02,0.028
-2.4682e-02,0.028
-2.4680e-02,0.032
-2.4678e-02,0.004
-2.4676e-02,0.028
-2.4674e-02,0.028
-2.4672e-02,0.024
-2.4670e-02,0.024
-2.4668e-02,0.02
-2.4666e-02,0.02
-2.4664e-02,0.024
-2.4662e-02,0.02
-2.4660e-02,0.024
-2.4658e-02,0.02
-2.4656e-02,0.016
-2.4654e-02,0.016
-2.4652e-02,0.016
-2.4650e-02,0.012
-2.4648e-02,0.024
-2.4646e-02,0.02
-2.4644e-02,0.028
-2.4642e-02,0.02
-2.4640e-02,0.024
-2.4638e-02,0.032
-2.4636e-02,0.024
-2.4634e-02,0.02
-2.4632e-02,0.028
-2.4630e-02,0.024
-2.4628e-02,0.02
-2.4626e-02,0.04
-2.4624e-02,0.012
-2.4622e-02,0.024
-2.4620e-02,0.024
-2.4618e-02,0.028
-2.4616e-02,0.028
-2.4614e-02,0.02
-2.4612e-02,0.02
-2.4610e-02,0.016
-2.4608e-02,0.008
-2.4606e-02,0.02
-2.4604e-02,0.02
-2.4602e-02,0.028
-2.4600e-02,0.012
-2.4598e-02,0.012
-2.4596e-02,0.02
-2.4594e-02,0.02
-2.4592e-02,0.02
-2.4590e-02,0.016
-2.4588e-02,0.024
-2.4586e-02,0.028
-2.4584e-02,0.02
-2.4582e-02,0.024
-2.4580e-02,0.028
-2.4578e-02,0.028
-2.4576e-02,0.032
-2.4574e-02,0.02
-2.4572e-02,0.024
-2.4570e-02,0.028
-2.4568e-02,0.032
-2.4566e-02,0.028
-2.4564e-02,0.024
-2.4562e-02,0.012
-2.4560e-02,0.024
-2.4558e-02,0.028
-2.4556e-02,0.016
-2.4554e-02,0.032
-2.4552e-02,0.028
-2.4550e-02,0.016
-2.4548e-02,0.016
-2.4546e-02,0.024
-2.4544e-02,0.024
-2.4542e-02,0.04
-2.4540e-02,0.032
-2.4538e-02,0.032
-2.4536e-02,0.028
-2.4534e-02,0.016
-2.4532e-02,0.024
-2.4530e-02,0.02
-2.4528e-02,0.036
-2.4526e-02,0.02
-2.4524e-02,0.016
-2.4522e-02,0.016
-2.4520e-02,0.024
-2.4518e-02,0.02
-2.4516e-02,0.016
-2.4514e-02,0.024
-2.4512e-02,0.024
-2.4510e-02,0.028
-2.4508e-02,0.024
-2.4506e-02,0.024
-2.4504e-02,0.032
-2.4502e-02,0.028
-2.4500e-02,0.028
-2.4498e-02,0.016
-2.4496e-02,0.016
-2.4494e-02,0.02
-2.4492e-02,0.024
-2.4490e-02,0.024
-2.4488e-02,0.02
-2.4486e-02,0.024
-2.4484e-02,0.024
-2.4482e-02,0.028
-2.4480e-02,0.032
-2.4478e-02,0.008
-2.4476e-02,0.02
-2.4474e-02,0.024
-2.4472e-02,0.02
-2.4470e-02,0.024
-2.4468e-02,0.02
-2.4466e-02,0.028
-2.4464e-02,0.036
-2.4462e-02,0.016
-2.4460e-02,0.024
-2.4458e-02,0.016
-2.4456e-02,0.012
-2.4454e-02,0.024
-2.4452e-02,0.02
-2.4450e-02,0.02
-2.4448e-02,0.024
-2.4446e-02,0.028
-2.4444e-02,0.016
-2.4442e-02,0.012
-2.4440e-02,0.024
-2.4438e-02,0.012
-2.4436e-02,0.024
-2.4434e-02,0.036
-2.4432e-02,0.032
-2.4430e-02,0.032
-2.4428e-02,0.02
-2.4426e-02,0.016
-2.4424e-02,0.016
-2.4422e-02,0.024
-2.4420e-02,0.016
-2.4418e-02,0.02
-2.4416e-02,0.028
-2.4414e-02,0.02
-2.4412e-02,0.024
-2.4410e-02,0.028
-2.4408e-02,0.008
-2.4406e-02,0.036
-2.4404e-02,0.024
-2.4402e-02,0.016
-2.4400e-02,0.016
-2.4398e-02,0.024
-2.4396e-02,0.04
-2.4394e-02,0.032
-2.4392e-02,0.028
-2.4390e-02,0.028
-2.4388e-02,0.02
-2.4386e-02,0.02
-2.4384e-02,0.02
-2.4382e-02,0.032
-2.4380e-02,0.02
-2.4378e-02,0.016
-2.4376e-02,0.028
-2.4374e-02,0.024
-2.4372e-02,0.024
-2.4370e-02,0.024
-2.4368e-02,0.02
-2.4366e-02,0.016
-2.4364e-02,0.02
-2.4362e-02,0.016
-2.4360e-02,0.028
-2.4358e-02,0.016
-2.4356e-02,0.028
-2.4354e-02,0.024
-2.4352e-02,0.02
-2.4350e-02,0.02
-2.4348e-02,0.016
-2.4346e-02,0.016
-2.4344e-02,0.028
-2.4342e-02,0.032
-2.4340e-02,0.036
-2.4338e-02,0.024
-2.4336e-02,0.02
-2.4334e-02,0.024
-2.4332e-02,0.036
-2.4330e-02,0.016
-2.4328e-02,0.032
-2.4326e-02,0.024
-2.4324e-02,0.02
-2.4322e-02,0.036
-2.4320e-02,0.024
-2.4318e-02,0.024
-2.4316e-02,0.032
-2.4314e-02,0.024
-2.4312e-02,0.02
-2.4310e-02,0.012
-2.4308e-02,0.02
-2.4306e-02,0.028
-2.4304e-02,0.02
-2.4302e-02,0.02
-2.4300e-02,0.024
-2.4298e-02,0.012
-2.4296e-02,0.04
-2.4294e-02,0.02
-2.4292e-02,0.036
-2.4290e-02,0.036
-2.4288e-02,0.02
-2.4286e-02,0.016
-2.4284e-02,0.012
-2.4282e-02,0.028
-2.4280e-02,0.028
-2.4278e-02,0.032
-2.4276e-02,0.028
-2.4274e-02,0.032
-2.4272e-02,0.024
-2.4270e-02,0.028
-2.4268e-02,0.024
-2.4266e-02,0.024
-2.4264e-02,0.024
-2.4262e-02,0.024
-2.4260e-02,0.008
-2.4258e-02,0.024
-2.4256e-02,0.028
-2.4254e-02,0.024
-2.4252e-02,0.028
-2.4250e-02,0.032
-2.4248e-02,0.024
-2.4246e-02,0.024
-2.4244e-02,0.016
-2.4242e-02,0.012
-2.4240e-02,0.024
-2.4238e-02,0.032
-2.4236e-02,0.02
-2.4234e-02,0.016
-2.4232e-02,0.028
-2.4230e-02,0.024
-2.4228e-02,0.036
-2.4226e-02,0.028
-2.4224e-02,0.028
-2.4222e-02,0.016
-2.4220e-02,0.036
-2.4218e-02,0.024
-2.4216e-02,0.016
-2.4214e-02,0.024
-2.4212e-02,0.02
-2.4210e-02,0.024
-2.4208e-02,0.024
-2.4206e-02,0.02
-2.4204e-02,0.024
-2.4202e-02,0.016
-2.4200e-02,0.028
-2.4198e-02,0.02
-2.4196e-02,0.02
-2.4194e-02,0.024
-2.4192e-02,0.028
-2.4190e-02,0.016
-2.4188e-02,0.028
-2.4186e-02,0.024
-2.4184e-02,0.024
-2.4182e-02,0.02
-2.4180e-02,0.036
-2.4178e-02,0.028
-2.4176e-02,0.024
-2.4174e-02,0.016
-2.4172e-02,0.024
-2.4170e-02,0.024
-2.4168e-02,0.028
-2.4166e-02,0.024
-2.4164e-02,0.02
-2.4162e-02,0.024
-2.4160e-02,0.02
-2.4158e-02,0.02
-2.4156e-02,0.032
-2.4154e-02,0.024
-2.4152e-02,0.032
-2.4150e-02,0.016
-2.4148e-02,0.032
-2.4146e-02,0.02
-2.4144e-02,0.02
-2.4142e-02,0.028
-2.4140e-02,0.024
-2.4138e-02,0.024
-2.4136e-02,0.016
-2.4134e-02,0.024
-2.4132e-02,0.024
-2.4130e-02,0.016
-2.4128e-02,0.024
-2.4126e-02,0.024
-2.4124e-02,0.016
-2.4122e-02,0.016
-2.4120e-02,0.028
-2.4118e-02,0.028
-2.4116e-02,0.016
-2.4114e-02,0.028
-2.4112e-02,0.024
-2.4110e-02,0.016
-2.4108e-02,0.024
-2.4106e-02,0.028
-2.4104e-02,0.028
-2.4102e-02,0.016
-2.4100e-02,0.028
-2.4098e-02,0.02
-2.4096e-02,0.028
-2.4094e-02,0.028
-2.4092e-02,0.016
-2.4090e-02,0.024
-2.4088e-02,0.016
-2.4086e-02,0.024
-2.4084e-02,0.028
-2.4082e-02,0.02
-2.4080e-02,0.02
-2.4078e-02,0.024
-2.4076e-02,0.012
-2.4074e-02,0.028
-2.4072e-02,0.02
-2.4070e-02,0.028
-2.4068e-02,0.032
-2.4066e-02,0.028
-2.4064e-02,0.032
-2.4062e-02,0.024
-2.4060e-02,0.032
-2.4058e-02,0.028
-2.4056e-02,0.028
-2.4054e-02,0.024
-2.4052e-02,0.032
-2.4050e-02,0.04
-2.4048e-02,0.024
-2.4046e-02,0.016
-2.4044e-02,0.024
-2.4042e-02,0.02
-2.4040e-02,0.024
-2.4038e-02,0.032
-2.4036e-02,0.012
-2.4034e-02,0.028
-2.4032e-02,0.024
-2.4030e-02,0.008
-2.4028e-02,0.036
-2.4026e-02,0.028
-2.4024e-02,0.012
-2.4022e-02,0.024
-2.4020e-02,0.028
-2.4018e-02,0.016
-2.4016e-02,0.02
-2.4014e-02,0.032
-2.4012e-02,0.008
-2.4010e-02,0.028
-2.4008e-02,0.024
-2.4006e-02,0.024
-2.4004e-02,0.024
-2.4002e-02,0.024
-2.4000e-02,0.036
-2.3998e-02,0.012
-2.3996e-02,0.024
-2.3994e-02,0.028
-2.3992e-02,0.02
-2.3990e-02,0.024
-2.3988e-02,0.024
-2.3986e-02,0.012
-2.3984e-02,0.024
-2.3982e-02,0.028
-2.3980e-02,0.02
-2.3978e-02,0.028
-2.3976e-02,0.016
-2.3974e-02,0.024
-2.3972e-02,0.008
-2.3970e-02,0.016
-2.3968e-02,0.028
-2.3966e-02,0.024
-2.3964e-02,0.024
-2.3962e-02,0.02
-2.3960e-02,0.032
-2.3958e-02,0.044
-2.3956e-02,0.028
-2.3954e-02,0.024
-2.3952e-02,0.032
-2.3950e-02,0.016
-2.3948e-02,0.004
-2.3946e-02,0.028
-2.3944e-02,0.024
-2.3942e-02,0.02
-2.3940e-02,0.028
-2.3938e-02,0.024
-2.3936e-02,0.016
-2.3934e-02,0.02
-2.3932e-02,0.02
-2.3930e-02,0.028
-2.3928e-02,0.032
-2.3926e-02,0.024
-2.3924e-02,0.024
-2.3922e-02,0.02
-2.3920e-02,0.012
-2.3918e-02,0.032
-2.3916e-02,0.024
-2.3914e-02,0.016
-2.3912e-02,0.024
-2.3910e-02,0.028
-2.3908e-02,0.016
-2.3906e-02,0.028
-2.3904e-02,0.024
-2.3902e-02,0.02
-2.3900e-02,0.024
-2.3898e-02,0.016
-2.3896e-02,0.016
-2.3894e-02,0.028
-2.3892e-02,0.016
-2.3890e-02,0.032
-2.3888e-02,0.028
-2.3886e-02,0.008
-2.3884e-02,0.028
-2.3882e-02,0.028
-2.3880e-02,0.028
-2.3878e-02,0.024
-2.3876e-02,0.02
-2.3874e-02,0.016
-2.3872e-02,0.028
-2.3870e-02,0.024
-2.3868e-02,0.012
-2.3866e-02,0.02
-2.3864e-02,0.024
-2.3862e-02,0.016
-2.3860e-02,0.024
-2.3858e-02,0.024
-2.3856e-02,0.024
-2.3854e-02,0.028
-2.3852e-02,0.02
-2.3850e-02,0.028
-2.3848e-02,0.028
-2.3846e-02,0.016
-2.3844e-02,0.032
-2.3842e-02,0.016
-2.3840e-02,0.02
-2.3838e-02,0.024
-2.3836e-02,0.02
-2.3834e-02,0.032
-2.3832e-02,0.02
-2.3830e-02,0.028
-2.3828e-02,0.028
-2.3826e-02,0.028
-2.3824e-02,0.024
-2.3822e-02,0.028
-2.3820e-02,0.016
-2.3818e-02,0.028
-2.3816e-02,0.016
-2.3814e-02,0.02
-2.3812e-02,0.02
-2.3810e-02,0.024
-2.3808e-02,0.024
-2.3806e-02,0.024
-2.3804e-02,0.02
-2.3802e-02,0.016
-2.3800e-02,0.016
-2.3798e-02,0.016
-2.3796e-02,0.008
-2.3794e-02,0.032
-2.3792e-02,0.028
-2.3790e-02,0.016
-2.3788e-02,0.02
-2.3786e-02,0.032
-2.3784e-02,0.02
-2.3782e-02,0.016
-2.3780e-02,0.024
-2.3778e-02,0.024
-2.3776e-02,0.036
-2.3774e-02,0.012
-2.3772e-02,0.02
-2.3770e-02,0.036
-2.3768e-02,0.02
-2.3766e-02,0.024
-2.3764e-02,0.024
-2.3762e-02,0.02
-2.3760e-02,0.028
-2.3758e-02,0.02
-2.3756e-02,0.02
-2.3754e-02,0.024
-2.3752e-02,0.032
-2.3750e-02,0.028
-2.3748e-02,0.028
-2.3746e-02,0.024
-2.3744e-02,0.02
-2.3742e-02,0.04
-2.3740e-02,0.02
-2.3738e-02,0.024
-2.3736e-02,0.028
-2.3734e-02,0.024
-2.3732e-02,0.024
-2.3730e-02,0.028
-2.3728e-02,0.024
-2.3726e-02,0.024
-2.3724e-02,0.02
-2.3722e-02,0.024
-2.3720e-02,0.016
-2.3718e-02,0.02
-2.3716e-02,0.024
-2.3714e-02,0.016
-2.3712e-02,0.028
-2.3710e-02,0.028
-2.3708e-02,0.024
-2.3706e-02,0.028
-2.3704e-02,0.024
-2.3702e-02,0.032
-2.3700e-02,0.032
-2.3698e-02,0.032
-2.3696e-02,0.024
-2.3694e-02,0.016
-2.3692e-02,0.02
-2.3690e-02,0.02
-2.3688e-02,0.032
-2.3686e-02,0.024
-2.3684e-02,0.032
-2.3682e-02,0.028
-2.3680e-02,0.012
-2.3678e-02,0.032
-2.3676e-02,0.02
-2.3674e-02,0.024
-2.3672e-02,0.02
-2.3670e-02,0.016
-2.3668e-02,0.016
-2.3666e-02,0.024
-2.3664e-02,0.016
-2.3662e-02,0.016
-2.3660e-02,0.016
-2.3658e-02,0.016
-2.3656e-02,0.024
-2.3654e-02,0.028
-2.3652e-02,0.028
-2.3650e-02,0.028
