6.48000e-02,0.028
6.48010e-02,0.016
6.48020e-02,0.024
6.48030e-02,0.016
6.48040e-02,0.028
6.48050e-02,0.028
6.48060e-02,0.028
6.48070e-02,0.032
6.48080e-02,0.028
6.48090e-02,0.032
6.48100e-02,0.032
6.48110e-02,0.024
6.48120e-02,0.028
6.48130e-02,0.028
6.48140e-02,0.016
6.48150e-02,0.02
6.48160e-02,0.016
6.48170e-02,0.012
6.48180e-02,0.028
6.48190e-02,0.02
6.48200e-02,0.02
6.48210e-02,0.04
6.48220e-02,0.02
6.48230e-02,0.016
6.48240e-02,0.016
6.48250e-02,0.024
6.48260e-02,0.028
6.48270e-02,0.024
6.48280e-02,0.024
6.48290e-02,0.028
6.48300e-02,0.016
6.48310e-02,0.036
6.48320e-02,0.028
6.48330e-02,0.028
6.48340e-02,0.012
6.48350e-02,0.024
6.48360e-02,0.032
6.48370e-02,0.028
6.48380e-02,0.024
6.48390e-02,0.028
6.48400e-02,0.024
6.48410e-02,0.016
6.48420e-02,0.02
6.48430e-02,0.016
6.48440e-02,0.024
6.48450e-02,0.028
6.48460e-02,0.02
6.48470e-02,0.024
6.48480e-02,0.032
6.48490e-02,0.028
6.48500e-02,0.028
6.48510e-02,0.032
6.48520e-02,0.016
6.48530e-02,0.02
6.48540e-02,0.032
6.48550e-02,0.028
6.48560e-02,0.024
6.48570e-02,0.012
6.48580e-02,0.028
6.48590e-02,0.028
6.48600e-02,0.024
6.48610e-02,0.028
6.48620e-02,0.02
6.48630e-02,0.032
6.48640e-02,0.016
6.48650e-02,0.028
6.48660e-02,0.02
6.48670e-02,0.028
6.48680e-02,0.02
6.48690e-02,0.028
6.48700e-02,0.012
6.48710e-02,0.024
6.48720e-02,0.032
6.48730e-02,0.036
6.48740e-02,0.032
6.48750e-02,0.032
6.48760e-02,0.028
6.48770e-02,0.032
6.48780e-02,0.024
6.48790e-02,0.012
6.48800e-02,0.028
6.48810e-02,0.036
6.48820e-02,0.024
6.48830e-02,0.016
6.48840e-02,0.024
6.48850e-02,0.032
6.48860e-02,0.016
6.48870e-02,0.024
6.48880e-02,0.028
6.48890e-02,0.02
6.48900e-02,0.028
6.48910e-02,0.032
6.48920e-02,0.016
6.48930e-02,0.028
6.48940e-02,0.02
6.48950e-02,0.02
6.48960e-02,0.02
6.48970e-02,0.028
6.48980e-02,0.028
6.48990e-02,0.028
6.49000e-02,0.036
6.49010e-02,0.02
6.49020e-02,0.016
6.49030e-02,0.028
6.49040e-02,0.016
6.49050e-02,0.02
6.49060e-02,0.024
6.49070e-02,0.032
6.49080e-02,0.032
6.49090e-02,0.024
6.49100e-02,0.016
6.49110e-02,0.036
6.49120e-02,0.024
6.49130e-02,0.024
6.49140e-02,0.024
6.49150e-02,0.024
6.49160e-02,0.024
6.49170e-02,0.028
6.49180e-02,0.024
6.49190e-02,0.032
6.49200e-02,0.016
6.49210e-02,0.024
6.49220e-02,0.02
6.49230e-02,0.028
6.49240e-02,0.032
6.49250e-02,0.036
6.49260e-02,0.02
6.49270e-02,0.04
6.49280e-02,0.016
6.49290e-02,0.036
6.49300e-02,0.028
6.49310e-02,0.032
6.49320e-02,0.028
6.49330e-02,0.024
6.49340e-02,0.02
6.49350e-02,0.032
6.49360e-02,0.028
6.49370e-02,0.028
6.49380e-02,0.04
6.49390e-02,0.036
6.49400e-02,0.028
6.49410e-02,0.012
6.49420e-02,0.028
6.49430e-02,0.024
6.49440e-02,0.028
6.49450e-02,0.02
6.49460e-02,0.024
6.49470e-02,0.024
6.49480e-02,0.024
6.49490e-02,0.04
6.49500e-02,0.032
6.49510e-02,0.024
6.49520e-02,0.036
6.49530e-02,0.032
6.49540e-02,0.024
6.49550e-02,0.024
6.49560e-02,0.028
6.49570e-02,0.032
6.49580e-02,0.02
6.49590e-02,0.024
